time,Origin,OriginAirport,OriginCityName,OriginState,OriginStateName,count
"07/31/2012 00:00:00.000",RSW,"Fort Myers, FL: Southwest Florida International","Fort Myers, FL",FL,Florida,1
"07/01/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,4
"07/02/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,5
"07/03/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,1
"07/04/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,1
"07/05/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,1
"07/06/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,2
"07/07/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,1
"07/08/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,1
"07/09/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,2
"07/10/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,2
"07/11/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,3
"07/12/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,4
"07/13/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,5
"07/14/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,2
"07/15/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,2
"07/16/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,3
"07/17/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,5
"07/18/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,4
"07/19/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,2
"07/20/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,1
"07/24/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,7
"07/26/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,4
"07/27/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,1
"07/28/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,1
"07/29/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,3
"07/31/2012 00:00:00.000",SAN,"San Diego, CA: San Diego International","San Diego, CA",CA,California,2
"07/01/2012 00:00:00.000",SAT,"San Antonio, TX: San Antonio International","San Antonio, TX",TX,Texas,2
"07/02/2012 00:00:00.000",SAT,"San Antonio, TX: San Antonio International","San Antonio, TX",TX,Texas,1
"07/04/2012 00:00:00.000",SAT,"San Antonio, TX: San Antonio International","San Antonio, TX",TX,Texas,3
"07/06/2012 00:00:00.000",SAT,"San Antonio, TX: San Antonio International","San Antonio, TX",TX,Texas,2
"07/07/2012 00:00:00.000",SAT,"San Antonio, TX: San Antonio International","San Antonio, TX",TX,Texas,2
"07/08/2012 00:00:00.000",SAT,"San Antonio, TX: San Antonio International","San Antonio, TX",TX,Texas,2
"07/10/2012 00:00:00.000",SAT,"San Antonio, TX: San Antonio International","San Antonio, TX",TX,Texas,1
"07/11/2012 00:00:00.000",SAT,"San Antonio, TX: San Antonio International","San Antonio, TX",TX,Texas,1
"07/12/2012 00:00:00.000",SAT,"San Antonio, TX: San Antonio International","San Antonio, TX",TX,Texas,1
"07/13/2012 00:00:00.000",SAT,"San Antonio, TX: San Antonio International","San Antonio, TX",TX,Texas,2
"07/15/2012 00:00:00.000",SAT,"San Antonio, TX: San Antonio International","San Antonio, TX",TX,Texas,1
"07/17/2012 00:00:00.000",SAT,"San Antonio, TX: San Antonio International","San Antonio, TX",TX,Texas,1
"07/20/2012 00:00:00.000",SAT,"San Antonio, TX: San Antonio International","San Antonio, TX",TX,Texas,3
"07/21/2012 00:00:00.000",SAT,"San Antonio, TX: San Antonio International","San Antonio, TX",TX,Texas,2
"07/24/2012 00:00:00.000",SAT,"San Antonio, TX: San Antonio International","San Antonio, TX",TX,Texas,1
"07/26/2012 00:00:00.000",SAT,"San Antonio, TX: San Antonio International","San Antonio, TX",TX,Texas,2
"07/27/2012 00:00:00.000",SAT,"San Antonio, TX: San Antonio International","San Antonio, TX",TX,Texas,1
"07/29/2012 00:00:00.000",SAT,"San Antonio, TX: San Antonio International","San Antonio, TX",TX,Texas,2
"07/30/2012 00:00:00.000",SAT,"San Antonio, TX: San Antonio International","San Antonio, TX",TX,Texas,1
"07/01/2012 00:00:00.000",SAV,"Savannah, GA: Savannah/Hilton Head International","Savannah, GA",GA,Georgia,3
"07/02/2012 00:00:00.000",SAV,"Savannah, GA: Savannah/Hilton Head International","Savannah, GA",GA,Georgia,3
"07/07/2012 00:00:00.000",SAV,"Savannah, GA: Savannah/Hilton Head International","Savannah, GA",GA,Georgia,1
"07/09/2012 00:00:00.000",SAV,"Savannah, GA: Savannah/Hilton Head International","Savannah, GA",GA,Georgia,1
"07/11/2012 00:00:00.000",SAV,"Savannah, GA: Savannah/Hilton Head International","Savannah, GA",GA,Georgia,1
"07/12/2012 00:00:00.000",SAV,"Savannah, GA: Savannah/Hilton Head International","Savannah, GA",GA,Georgia,2
"07/14/2012 00:00:00.000",SAV,"Savannah, GA: Savannah/Hilton Head International","Savannah, GA",GA,Georgia,2
"07/16/2012 00:00:00.000",SAV,"Savannah, GA: Savannah/Hilton Head International","Savannah, GA",GA,Georgia,1
"07/18/2012 00:00:00.000",SAV,"Savannah, GA: Savannah/Hilton Head International","Savannah, GA",GA,Georgia,4
"07/19/2012 00:00:00.000",SAV,"Savannah, GA: Savannah/Hilton Head International","Savannah, GA",GA,Georgia,1
"07/20/2012 00:00:00.000",SAV,"Savannah, GA: Savannah/Hilton Head International","Savannah, GA",GA,Georgia,1
"07/21/2012 00:00:00.000",SAV,"Savannah, GA: Savannah/Hilton Head International","Savannah, GA",GA,Georgia,3
"07/22/2012 00:00:00.000",SAV,"Savannah, GA: Savannah/Hilton Head International","Savannah, GA",GA,Georgia,1
"07/23/2012 00:00:00.000",SAV,"Savannah, GA: Savannah/Hilton Head International","Savannah, GA",GA,Georgia,2
"07/26/2012 00:00:00.000",SAV,"Savannah, GA: Savannah/Hilton Head International","Savannah, GA",GA,Georgia,1
"07/27/2012 00:00:00.000",SAV,"Savannah, GA: Savannah/Hilton Head International","Savannah, GA",GA,Georgia,1
"07/28/2012 00:00:00.000",SAV,"Savannah, GA: Savannah/Hilton Head International","Savannah, GA",GA,Georgia,3
"07/31/2012 00:00:00.000",SAV,"Savannah, GA: Savannah/Hilton Head International","Savannah, GA",GA,Georgia,1
"07/01/2012 00:00:00.000",SBA,"Santa Barbara, CA: Santa Barbara Municipal","Santa Barbara, CA",CA,California,2
"07/08/2012 00:00:00.000",SBA,"Santa Barbara, CA: Santa Barbara Municipal","Santa Barbara, CA",CA,California,2
"07/13/2012 00:00:00.000",SBA,"Santa Barbara, CA: Santa Barbara Municipal","Santa Barbara, CA",CA,California,1
"07/16/2012 00:00:00.000",SBA,"Santa Barbara, CA: Santa Barbara Municipal","Santa Barbara, CA",CA,California,2
"07/17/2012 00:00:00.000",SBA,"Santa Barbara, CA: Santa Barbara Municipal","Santa Barbara, CA",CA,California,2
"07/19/2012 00:00:00.000",SBA,"Santa Barbara, CA: Santa Barbara Municipal","Santa Barbara, CA",CA,California,2
"07/22/2012 00:00:00.000",SBA,"Santa Barbara, CA: Santa Barbara Municipal","Santa Barbara, CA",CA,California,1
"07/25/2012 00:00:00.000",SBA,"Santa Barbara, CA: Santa Barbara Municipal","Santa Barbara, CA",CA,California,1
"07/26/2012 00:00:00.000",SBA,"Santa Barbara, CA: Santa Barbara Municipal","Santa Barbara, CA",CA,California,1
"07/01/2012 00:00:00.000",SBN,"South Bend, IN: South Bend Airport","South Bend, IN",IN,Indiana,2
"07/02/2012 00:00:00.000",SBN,"South Bend, IN: South Bend Airport","South Bend, IN",IN,Indiana,1
"07/12/2012 00:00:00.000",SBN,"South Bend, IN: South Bend Airport","South Bend, IN",IN,Indiana,1
"07/13/2012 00:00:00.000",SBN,"South Bend, IN: South Bend Airport","South Bend, IN",IN,Indiana,2
"07/14/2012 00:00:00.000",SBN,"South Bend, IN: South Bend Airport","South Bend, IN",IN,Indiana,1
"07/18/2012 00:00:00.000",SBN,"South Bend, IN: South Bend Airport","South Bend, IN",IN,Indiana,2
"07/20/2012 00:00:00.000",SBN,"South Bend, IN: South Bend Airport","South Bend, IN",IN,Indiana,1
"07/26/2012 00:00:00.000",SBN,"South Bend, IN: South Bend Airport","South Bend, IN",IN,Indiana,2
"07/28/2012 00:00:00.000",SBN,"South Bend, IN: South Bend Airport","South Bend, IN",IN,Indiana,1
"07/30/2012 00:00:00.000",SBN,"South Bend, IN: South Bend Airport","South Bend, IN",IN,Indiana,1
"07/01/2012 00:00:00.000",SBP,"San Luis Obispo, CA: San Luis County Regional","San Luis Obispo, CA",CA,California,2
"07/09/2012 00:00:00.000",SBP,"San Luis Obispo, CA: San Luis County Regional","San Luis Obispo, CA",CA,California,4
"07/13/2012 00:00:00.000",SBP,"San Luis Obispo, CA: San Luis County Regional","San Luis Obispo, CA",CA,California,2
"07/16/2012 00:00:00.000",SBP,"San Luis Obispo, CA: San Luis County Regional","San Luis Obispo, CA",CA,California,2
"07/19/2012 00:00:00.000",SBP,"San Luis Obispo, CA: San Luis County Regional","San Luis Obispo, CA",CA,California,1
"07/22/2012 00:00:00.000",SBP,"San Luis Obispo, CA: San Luis County Regional","San Luis Obispo, CA",CA,California,1
"07/23/2012 00:00:00.000",SBP,"San Luis Obispo, CA: San Luis County Regional","San Luis Obispo, CA",CA,California,1
"07/25/2012 00:00:00.000",SBP,"San Luis Obispo, CA: San Luis County Regional","San Luis Obispo, CA",CA,California,1
"07/06/2012 00:00:00.000",SCC,"Deadhorse, AK: Deadhorse Airport","Deadhorse, AK",AK,Alaska,1
"07/07/2012 00:00:00.000",SCC,"Deadhorse, AK: Deadhorse Airport","Deadhorse, AK",AK,Alaska,1
"07/08/2012 00:00:00.000",SCC,"Deadhorse, AK: Deadhorse Airport","Deadhorse, AK",AK,Alaska,1
"07/14/2012 00:00:00.000",SCC,"Deadhorse, AK: Deadhorse Airport","Deadhorse, AK",AK,Alaska,1
"07/04/2012 00:00:00.000",SDF,"Louisville, KY: Louisville International-Standiford Field","Louisville, KY",KY,Kentucky,1
"07/07/2012 00:00:00.000",SDF,"Louisville, KY: Louisville International-Standiford Field","Louisville, KY",KY,Kentucky,1
"07/08/2012 00:00:00.000",SDF,"Louisville, KY: Louisville International-Standiford Field","Louisville, KY",KY,Kentucky,1
"07/12/2012 00:00:00.000",SDF,"Louisville, KY: Louisville International-Standiford Field","Louisville, KY",KY,Kentucky,1
"07/13/2012 00:00:00.000",SDF,"Louisville, KY: Louisville International-Standiford Field","Louisville, KY",KY,Kentucky,1
"07/14/2012 00:00:00.000",SDF,"Louisville, KY: Louisville International-Standiford Field","Louisville, KY",KY,Kentucky,1
"07/15/2012 00:00:00.000",SDF,"Louisville, KY: Louisville International-Standiford Field","Louisville, KY",KY,Kentucky,1
"07/16/2012 00:00:00.000",SDF,"Louisville, KY: Louisville International-Standiford Field","Louisville, KY",KY,Kentucky,1
"07/18/2012 00:00:00.000",SDF,"Louisville, KY: Louisville International-Standiford Field","Louisville, KY",KY,Kentucky,3
"07/19/2012 00:00:00.000",SDF,"Louisville, KY: Louisville International-Standiford Field","Louisville, KY",KY,Kentucky,4
"07/20/2012 00:00:00.000",SDF,"Louisville, KY: Louisville International-Standiford Field","Louisville, KY",KY,Kentucky,2
"07/21/2012 00:00:00.000",SDF,"Louisville, KY: Louisville International-Standiford Field","Louisville, KY",KY,Kentucky,1
"07/23/2012 00:00:00.000",SDF,"Louisville, KY: Louisville International-Standiford Field","Louisville, KY",KY,Kentucky,1
"07/24/2012 00:00:00.000",SDF,"Louisville, KY: Louisville International-Standiford Field","Louisville, KY",KY,Kentucky,1
"07/26/2012 00:00:00.000",SDF,"Louisville, KY: Louisville International-Standiford Field","Louisville, KY",KY,Kentucky,1
"07/27/2012 00:00:00.000",SDF,"Louisville, KY: Louisville International-Standiford Field","Louisville, KY",KY,Kentucky,2
"07/29/2012 00:00:00.000",SDF,"Louisville, KY: Louisville International-Standiford Field","Louisville, KY",KY,Kentucky,1
"07/30/2012 00:00:00.000",SDF,"Louisville, KY: Louisville International-Standiford Field","Louisville, KY",KY,Kentucky,1
"07/02/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,4
"07/03/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,1
"07/05/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,1
"07/06/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,1
"07/07/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,2
"07/08/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,2
"07/09/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,1
"07/10/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,3
"07/11/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,1
"07/12/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,4
"07/14/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,3
"07/15/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,1
"07/16/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,2
"07/17/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,1
"07/18/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,2
"07/19/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,2
"07/20/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,2
"07/21/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,3
"07/23/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,2
"07/26/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,2
"07/27/2012 00:00:00.000",SEA,"Seattle, WA: Seattle/Tacoma International","Seattle, WA",WA,Washington,1
"07/01/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,39
"07/02/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,5
"07/04/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,5
"07/05/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,6
"07/06/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,7
"07/07/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,4
"07/08/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,6
"07/09/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,14
"07/10/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,10
"07/11/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,10
"07/12/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,9
"07/13/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,31
"07/14/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,11
"07/15/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,5
"07/16/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,35
"07/17/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,39
"07/18/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,20
"07/19/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,20
"07/20/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,7
"07/21/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,2
"07/22/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,5
"07/23/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,7
"07/24/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,15
"07/25/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,9
"07/26/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,12
"07/27/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,11
"07/28/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,2
"07/29/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,6
"07/30/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,6
"07/31/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,5
"07/08/2012 00:00:00.000",SGF,"Springfield, MO: Springfield-Branson National","Springfield, MO",MO,Missouri,1
"07/10/2012 00:00:00.000",SGF,"Springfield, MO: Springfield-Branson National","Springfield, MO",MO,Missouri,1
"07/13/2012 00:00:00.000",SGF,"Springfield, MO: Springfield-Branson National","Springfield, MO",MO,Missouri,1
"07/15/2012 00:00:00.000",SGF,"Springfield, MO: Springfield-Branson National","Springfield, MO",MO,Missouri,1
"07/19/2012 00:00:00.000",SGF,"Springfield, MO: Springfield-Branson National","Springfield, MO",MO,Missouri,1
"07/24/2012 00:00:00.000",SGF,"Springfield, MO: Springfield-Branson National","Springfield, MO",MO,Missouri,1
"07/17/2012 00:00:00.000",SGU,"St. George, UT: St George Municipal","St. George, UT",UT,Utah,3
"07/01/2012 00:00:00.000",SHV,"Shreveport, LA: Shreveport Regional","Shreveport, LA",LA,Louisiana,1
"07/05/2012 00:00:00.000",SHV,"Shreveport, LA: Shreveport Regional","Shreveport, LA",LA,Louisiana,1
"07/07/2012 00:00:00.000",SHV,"Shreveport, LA: Shreveport Regional","Shreveport, LA",LA,Louisiana,1
"07/08/2012 00:00:00.000",SHV,"Shreveport, LA: Shreveport Regional","Shreveport, LA",LA,Louisiana,1
"07/09/2012 00:00:00.000",SHV,"Shreveport, LA: Shreveport Regional","Shreveport, LA",LA,Louisiana,4
"07/10/2012 00:00:00.000",SHV,"Shreveport, LA: Shreveport Regional","Shreveport, LA",LA,Louisiana,1
"07/11/2012 00:00:00.000",SHV,"Shreveport, LA: Shreveport Regional","Shreveport, LA",LA,Louisiana,3
"07/12/2012 00:00:00.000",SHV,"Shreveport, LA: Shreveport Regional","Shreveport, LA",LA,Louisiana,3
"07/13/2012 00:00:00.000",SHV,"Shreveport, LA: Shreveport Regional","Shreveport, LA",LA,Louisiana,3
"07/14/2012 00:00:00.000",SHV,"Shreveport, LA: Shreveport Regional","Shreveport, LA",LA,Louisiana,1
"07/15/2012 00:00:00.000",SHV,"Shreveport, LA: Shreveport Regional","Shreveport, LA",LA,Louisiana,3
"07/16/2012 00:00:00.000",SHV,"Shreveport, LA: Shreveport Regional","Shreveport, LA",LA,Louisiana,1
"07/19/2012 00:00:00.000",SHV,"Shreveport, LA: Shreveport Regional","Shreveport, LA",LA,Louisiana,1
"07/20/2012 00:00:00.000",SHV,"Shreveport, LA: Shreveport Regional","Shreveport, LA",LA,Louisiana,2
"07/21/2012 00:00:00.000",SHV,"Shreveport, LA: Shreveport Regional","Shreveport, LA",LA,Louisiana,1
"07/25/2012 00:00:00.000",SHV,"Shreveport, LA: Shreveport Regional","Shreveport, LA",LA,Louisiana,1
"07/28/2012 00:00:00.000",SHV,"Shreveport, LA: Shreveport Regional","Shreveport, LA",LA,Louisiana,1
"07/29/2012 00:00:00.000",SHV,"Shreveport, LA: Shreveport Regional","Shreveport, LA",LA,Louisiana,1
"07/02/2012 00:00:00.000",SIT,"Sitka, AK: Sitka Rocky Gutierrez","Sitka, AK",AK,Alaska,1
"07/03/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,2
"07/05/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,1
"07/06/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,1
"07/08/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,1
"07/09/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,2
"07/10/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,2
"07/11/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,1
"07/13/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,1
"07/14/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,1
"07/15/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,1
"07/16/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,1
"07/17/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,1
"07/19/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,2
"07/20/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,1
"07/21/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,1
"07/23/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,1
"07/24/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,4
"07/25/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,2
"07/26/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,1
"07/27/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,1
"07/28/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,1
"07/29/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,1
"07/30/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,1
"07/31/2012 00:00:00.000",SJC,"San Jose, CA: Norman Y. Mineta San Jose International","San Jose, CA",CA,California,2
"07/15/2012 00:00:00.000",SJT,"San Angelo, TX: San Angelo Regional/Mathis Field","San Angelo, TX",TX,Texas,1
"07/20/2012 00:00:00.000",SJT,"San Angelo, TX: San Angelo Regional/Mathis Field","San Angelo, TX",TX,Texas,1
"07/22/2012 00:00:00.000",SJT,"San Angelo, TX: San Angelo Regional/Mathis Field","San Angelo, TX",TX,Texas,1
"07/06/2012 00:00:00.000",SJU,"San Juan, PR: Luis Munoz Marin International","San Juan, PR",PR,"Puerto Rico",1
"07/08/2012 00:00:00.000",SJU,"San Juan, PR: Luis Munoz Marin International","San Juan, PR",PR,"Puerto Rico",1
"07/16/2012 00:00:00.000",SJU,"San Juan, PR: Luis Munoz Marin International","San Juan, PR",PR,"Puerto Rico",1
"07/25/2012 00:00:00.000",SJU,"San Juan, PR: Luis Munoz Marin International","San Juan, PR",PR,"Puerto Rico",1
"07/27/2012 00:00:00.000",SJU,"San Juan, PR: Luis Munoz Marin International","San Juan, PR",PR,"Puerto Rico",1
"07/28/2012 00:00:00.000",SJU,"San Juan, PR: Luis Munoz Marin International","San Juan, PR",PR,"Puerto Rico",1
"07/29/2012 00:00:00.000",SJU,"San Juan, PR: Luis Munoz Marin International","San Juan, PR",PR,"Puerto Rico",1
"07/01/2012 00:00:00.000",SLC,"Salt Lake City, UT: Salt Lake City International","Salt Lake City, UT",UT,Utah,6
"07/02/2012 00:00:00.000",SLC,"Salt Lake City, UT: Salt Lake City International","Salt Lake City, UT",UT,Utah,2
"07/04/2012 00:00:00.000",SLC,"Salt Lake City, UT: Salt Lake City International","Salt Lake City, UT",UT,Utah,1
"07/05/2012 00:00:00.000",SLC,"Salt Lake City, UT: Salt Lake City International","Salt Lake City, UT",UT,Utah,1
"07/07/2012 00:00:00.000",SLC,"Salt Lake City, UT: Salt Lake City International","Salt Lake City, UT",UT,Utah,1
"07/08/2012 00:00:00.000",SLC,"Salt Lake City, UT: Salt Lake City International","Salt Lake City, UT",UT,Utah,1
"07/09/2012 00:00:00.000",SLC,"Salt Lake City, UT: Salt Lake City International","Salt Lake City, UT",UT,Utah,1
"07/10/2012 00:00:00.000",SLC,"Salt Lake City, UT: Salt Lake City International","Salt Lake City, UT",UT,Utah,1
"07/13/2012 00:00:00.000",SLC,"Salt Lake City, UT: Salt Lake City International","Salt Lake City, UT",UT,Utah,6
"07/14/2012 00:00:00.000",SLC,"Salt Lake City, UT: Salt Lake City International","Salt Lake City, UT",UT,Utah,2
"07/15/2012 00:00:00.000",SLC,"Salt Lake City, UT: Salt Lake City International","Salt Lake City, UT",UT,Utah,1
"07/16/2012 00:00:00.000",SLC,"Salt Lake City, UT: Salt Lake City International","Salt Lake City, UT",UT,Utah,3
"07/17/2012 00:00:00.000",SLC,"Salt Lake City, UT: Salt Lake City International","Salt Lake City, UT",UT,Utah,4
"07/18/2012 00:00:00.000",SLC,"Salt Lake City, UT: Salt Lake City International","Salt Lake City, UT",UT,Utah,1
"07/19/2012 00:00:00.000",SLC,"Salt Lake City, UT: Salt Lake City International","Salt Lake City, UT",UT,Utah,2
"07/20/2012 00:00:00.000",SLC,"Salt Lake City, UT: Salt Lake City International","Salt Lake City, UT",UT,Utah,1
"07/27/2012 00:00:00.000",SLC,"Salt Lake City, UT: Salt Lake City International","Salt Lake City, UT",UT,Utah,3
"07/01/2012 00:00:00.000",SMF,"Sacramento, CA: Sacramento International","Sacramento, CA",CA,California,1
"07/02/2012 00:00:00.000",SMF,"Sacramento, CA: Sacramento International","Sacramento, CA",CA,California,3
