"_raw",host,index,source,sourcetype
"Sep 20 21:13:06 1.2.246.130 2016-09-20T21:40:36 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|CLOSE|SUCCESS|FILE|0:0|84:1|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-164c420501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:06 1.2.246.130 2016-09-20T21:40:36 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|DELETE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-164c420501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:06 1.2.246.130 2016-09-20T21:40:36 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:06 1.2.246.130 2016-09-20T21:40:36 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|DELETE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:06 1.2.246.130 2016-09-20T21:40:36 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|WRITE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-164c420501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:06 1.2.246.130 2016-09-20T21:40:36 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-164c420501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:06 1.2.246.130 2016-09-20T21:40:36 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|OPEN|SUCCESS|2|FILE|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-164c420501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:06 1.2.246.130 2016-09-20T21:40:36 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|OPEN|SUCCESS|262272|FILE|CREATED|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-164c420501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:06 1.2.246.130 2016-09-20T21:40:36 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:06 1.2.246.130 2016-09-20T21:40:36 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|OPEN|SUCCESS|0|FILE|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:06 1.2.246.130 2016-09-20T21:40:36 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|OPEN|SUCCESS|262272|FILE|CREATED|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:06 1.2.246.130 2016-09-20T21:40:36 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:06 1.2.246.130 2016-09-20T21:40:36 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|OPEN|SUCCESS|34|DIR|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:06 1.2.246.130 2016-09-20T21:40:36 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|OPEN|SUCCESS|32|DIR|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:06 1.2.246.130 2016-09-20T21:40:36 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|OPEN|SUCCESS|32|DIR|OPENED|/ifs/ASC/Archived_VMs","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:06 1.2.246.131 2016-09-20T21:40:36 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.214|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:06 1.2.246.131 2016-09-20T21:40:36 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.223|CLOSE|SUCCESS|FILE|1152:1|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/slotsfile","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:06 1.2.246.136 2016-09-20T21:40:36 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.183|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:06 1.2.246.136 2016-09-20T21:40:36 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.183|CLOSE|SUCCESS|FILE|1152:1|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/slotsfile","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:06 1.2.246.136 2016-09-20T21:40:36 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.183|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:04 1.2.246.130 2016-09-20T21:40:33 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|CLOSE|SUCCESS|FILE|0:0|84:1|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-7bf5390501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:04 1.2.246.130 2016-09-20T21:40:33 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|DELETE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-7bf5390501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:04 1.2.246.130 2016-09-20T21:40:33 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:04 1.2.246.130 2016-09-20T21:40:33 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|DELETE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:04 1.2.246.130 2016-09-20T21:40:33 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|WRITE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-7bf5390501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:04 1.2.246.130 2016-09-20T21:40:33 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-7bf5390501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:04 1.2.246.130 2016-09-20T21:40:33 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|OPEN|SUCCESS|2|FILE|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-7bf5390501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:04 1.2.246.130 2016-09-20T21:40:33 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|OPEN|SUCCESS|262272|FILE|CREATED|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-7bf5390501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:04 1.2.246.130 2016-09-20T21:40:33 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:04 1.2.246.130 2016-09-20T21:40:33 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|OPEN|SUCCESS|0|FILE|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:04 1.2.246.130 2016-09-20T21:40:33 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|OPEN|SUCCESS|262272|FILE|CREATED|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:04 1.2.246.130 2016-09-20T21:40:33 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:04 1.2.246.130 2016-09-20T21:40:33 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|OPEN|SUCCESS|34|DIR|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:04 1.2.246.130 2016-09-20T21:40:33 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|OPEN|SUCCESS|32|DIR|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:04 1.2.246.130 2016-09-20T21:40:33 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|OPEN|SUCCESS|32|DIR|OPENED|/ifs/ASC/Archived_VMs","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:02 1.2.246.131 2016-09-20T21:40:32 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|CLOSE|SUCCESS|FILE|4608:1|0:0|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:02 1.2.246.136 2016-09-20T21:40:31 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|CLOSE|SUCCESS|FILE|0:0|84:1|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-f7b33a0501000000","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:02 1.2.246.136 2016-09-20T21:40:31 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|DELETE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-f7b33a0501000000","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:02 1.2.246.136 2016-09-20T21:40:31 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:02 1.2.246.136 2016-09-20T21:40:31 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|DELETE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:02 1.2.246.136 2016-09-20T21:40:31 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|WRITE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-f7b33a0501000000","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:02 1.2.246.136 2016-09-20T21:40:31 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-f7b33a0501000000","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:02 1.2.246.136 2016-09-20T21:40:31 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|OPEN|SUCCESS|2|FILE|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-f7b33a0501000000","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:02 1.2.246.136 2016-09-20T21:40:31 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|OPEN|SUCCESS|262272|FILE|CREATED|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-f7b33a0501000000","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:02 1.2.246.136 2016-09-20T21:40:31 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:02 1.2.246.136 2016-09-20T21:40:31 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|OPEN|SUCCESS|0|FILE|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:02 1.2.246.136 2016-09-20T21:40:31 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|OPEN|SUCCESS|262272|FILE|CREATED|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:02 1.2.246.136 2016-09-20T21:40:31 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:02 1.2.246.136 2016-09-20T21:40:31 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|OPEN|SUCCESS|34|DIR|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.130 2016-09-20T21:40:29 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.224|READ|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/slotsfile","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.131 2016-09-20T21:40:30 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|CLOSE|SUCCESS|FILE|0:0|84:1|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-c3310f0501000000","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.131 2016-09-20T21:40:30 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|DELETE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-c3310f0501000000","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.131 2016-09-20T21:40:30 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.131 2016-09-20T21:40:30 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|DELETE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.131 2016-09-20T21:40:30 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|WRITE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-c3310f0501000000","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.131 2016-09-20T21:40:30 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-c3310f0501000000","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.131 2016-09-20T21:40:30 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|OPEN|SUCCESS|2|FILE|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-c3310f0501000000","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.131 2016-09-20T21:40:30 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|OPEN|SUCCESS|262272|FILE|CREATED|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-c3310f0501000000","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.131 2016-09-20T21:40:30 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.131 2016-09-20T21:40:30 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|OPEN|SUCCESS|0|FILE|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.131 2016-09-20T21:40:30 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|OPEN|SUCCESS|262272|FILE|CREATED|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.131 2016-09-20T21:40:29 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.213|READ|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.131 2016-09-20T21:40:29 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.213|CLOSE|SUCCESS|FILE|0:0|512:1|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.131 2016-09-20T21:40:29 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.213|OPEN|SUCCESS|3|FILE|OPENED|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.131 2016-09-20T21:40:29 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.213|WRITE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.131 2016-09-20T21:40:29 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.213|OPEN|SUCCESS|2|FILE|OPENED|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.130 2016-09-20T21:40:29 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.224|OPEN|SUCCESS|1|FILE|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf/slotsfile","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.130 2016-09-20T21:40:29 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.224|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/slotsfile","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.130 2016-09-20T21:40:29 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.224|OPEN|SUCCESS|0|FILE|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf/slotsfile","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.130 2016-09-20T21:40:29 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.224|OPEN|SUCCESS|32|DIR|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.130 2016-09-20T21:40:29 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.224|OPEN|SUCCESS|32|DIR|OPENED|/ifs/ASC/Archived_VMs","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.130 2016-09-20T21:40:29 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.130 2016-09-20T21:40:29 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|READ|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.130 2016-09-20T21:40:29 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|CLOSE|SUCCESS|FILE|0:0|512:1|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.130 2016-09-20T21:40:29 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|OPEN|SUCCESS|3|FILE|OPENED|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.130 2016-09-20T21:40:29 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|WRITE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:13:00 1.2.246.130 2016-09-20T21:40:29 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|OPEN|SUCCESS|2|FILE|OPENED|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:12:58 1.2.246.136 2016-09-20T21:40:27 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|READ|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:12:58 1.2.246.131 2016-09-20T21:40:28 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.213|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:12:58 1.2.246.130 2016-09-20T21:40:27 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.224|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:12:58 1.2.246.131 2016-09-20T21:40:28 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.213|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:12:58 1.2.246.130 2016-09-20T21:40:27 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.224|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:12:58 1.2.246.136 2016-09-20T21:40:27 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|CLOSE|SUCCESS|FILE|0:0|512:1|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:12:58 1.2.246.136 2016-09-20T21:40:27 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|OPEN|SUCCESS|3|FILE|OPENED|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:12:58 1.2.246.136 2016-09-20T21:40:27 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|WRITE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:12:58 1.2.246.136 2016-09-20T21:40:27 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|OPEN|SUCCESS|2|FILE|OPENED|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:12:57 1.2.246.130 2016-09-20T21:40:26 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|CLOSE|SUCCESS|FILE|4608:1|0:0|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:12:57 1.2.246.130 2016-09-20T21:40:26 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:12:56 1.2.246.131 2016-09-20T21:40:26 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.223|READ|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:12:56 1.2.246.136 2016-09-20T21:40:25 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|READ|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/slotsfile","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
